Best Cost, Avg Cost
902338.8819441805,981369.9256984805
902338.8819441805,988435.2495084846
902338.8819441805,987680.4249043108
902338.8819441805,993936.6721923433
902338.8819441805,982775.2968943855
902338.8819441805,1002006.8037206143
902338.8819441805,985853.9285162968
902338.8819441805,986855.0100638038
902338.8819441805,995014.3204103444
902338.8819441805,987452.2058721218
902338.8819441805,989950.9619523283
902338.8819441805,1004902.1185072879
902338.8819441805,986403.7020684287
902338.8819441805,981261.0025980496
902338.8819441805,989939.8243306659
902338.8819441805,975033.8243402097
902338.8819441805,981712.2540911878
902338.8819441805,983067.1278928529
902338.8819441805,989669.6362920094
902338.8819441805,981993.1793769955
902338.8819441805,970639.7035022095
902338.8819441805,972568.5628832035
902338.8819441805,961822.3522360988
902338.8819441805,985228.4128233076
902338.8819441805,979387.8018579495
902338.8819441805,989231.1845490363
902338.8819441805,991691.6285352622
902338.8819441805,994345.4498026615
902338.8819441805,978854.8253278353
902338.8819441805,991988.0400894731
902338.8819441805,983034.9177716887
902338.8819441805,984486.3342654088
902338.8819441805,985218.6807575376
902338.8819441805,981080.6287809324
902338.8819441805,986513.4441042278
902338.8819441805,983263.340277891
902338.8819441805,977679.4914657371
902338.8819441805,981078.0939915363
902338.8819441805,974940.7519951246
902338.8819441805,990935.1242505223
902338.8819441805,977113.646821396
902338.8819441805,972293.8392992658
902338.8819441805,974681.3004164043
902338.8819441805,979136.4484460839
902338.8819441805,993133.8007278842
902338.8819441805,975131.4757303917
902338.8819441805,987966.9272872363
902338.8819441805,976868.0647074608
902338.8819441805,992101.2330316617
902338.8819441805,970204.4911362979
902338.8819441805,983794.6061482279
902338.8819441805,979233.3592354842
902338.8819441805,981539.7769501155
902338.8819441805,979811.8214918391
902338.8819441805,986819.4577175349
902338.8819441805,966110.5890754133
902338.8819441805,980177.6989006668
902338.8819441805,981417.7320117068
902338.8819441805,975033.4857474482
902338.8819441805,985578.2404902459
902338.8819441805,978061.1566020793
902338.8819441805,972994.5912246341
902338.8819441805,973449.826527005
902338.8819441805,975769.9598218999
902338.8819441805,978237.6125535045
902338.8819441805,976474.4901416386
902338.8819441805,979875.7428562901
902338.8819441805,966437.2746241549
902338.8819441805,988792.3239332767
902338.8819441805,989086.7120348137
902338.8819441805,980638.1069565299
902338.8819441805,977460.8237041053
902338.8819441805,992208.9216968466
902338.8819441805,975035.9421354985
902338.8819441805,967558.2258280778
902338.8819441805,957100.1299522817
902338.8819441805,963961.2097021273
902338.8819441805,982617.5238268134
