Best Cost, Avg Cost
931769.6213566491,9342137.64205596
931769.6213566491,9342137.64205596
931769.6213566491,9342268.096943052
931769.6213566491,9342268.096943052
931769.6213566491,9338994.544707144
931769.6213566491,9338994.544707144
931769.6213566491,9338864.08982005
931769.6213566491,9338887.079328598
931769.6213566491,9342008.173084402
931769.6213566491,9341985.183575856
931769.6213566491,9341904.005374867
931769.6213566491,9341908.9391613
931769.6213566491,9342009.916702706
931769.6213566491,9338970.001147889
931769.6213566491,9338754.004816944
931769.6213566491,9338948.619560914
931769.6213566491,9338948.619560914
931769.6213566491,9342250.896539537
931769.6213566491,9342222.171796823
931769.6213566491,9342222.171796823
931769.6213566491,9341926.579511449
931769.6213566491,9341926.579511449
931769.6213566491,9341926.579511449
931769.6213566491,9341921.645725016
931769.6213566491,9341921.645725016
931769.6213566491,9341921.645725016
931769.6213566491,9338648.093489105
931769.6213566491,9338675.24203
931769.6213566491,9338776.872264558
931769.6213566491,9338876.166674215
931769.6213566491,9338876.166674215
931769.6213566491,9338880.178610757
931769.6213566491,9336104.790707514
931769.6213566491,9336003.160472954
931769.6213566491,9336003.160472954
931769.6213566491,9336003.160472954
931769.6213566491,9336003.160472954
931769.6213566491,9336009.988033753
931769.6213566491,9336009.988033753
931769.6213566491,9336032.012782717
931769.6213566491,9339305.565018626
931769.6213566491,9339175.30128853
931769.6213566491,9339175.30128853
931769.6213566491,9339186.892728057
931769.6213566491,9339164.867979094
931769.6213566491,9339360.774844147
931769.6213566491,9339458.375333106
931769.6213566491,9338048.060289452
931769.6213566491,9338048.060289452
931769.6213566491,9337947.082748048
931769.6213566491,9337942.148961613
931769.6213566491,9337942.148961613
931769.6213566491,9334668.596725704
931769.6213566491,9334668.596725704
931769.6213566491,9334668.596725704
931769.6213566491,9334668.596725704
931769.6213566491,9334668.596725704
931769.6213566491,9334657.005286178
931769.6213566491,9334657.005286178
931769.6213566491,9334657.005286178
931769.6213566491,9334657.005286178
931769.6213566491,9334657.005286178
931769.6213566491,9334661.93907261
931769.6213566491,9334657.005286178
931769.6213566491,9334663.832846975
931769.6213566491,9334663.832846975
931769.6213566491,9334663.832846975
931769.6213566491,9334663.832846975
931769.6213566491,9334898.884444887
931769.6213566491,9334893.760652956
931769.6213566491,9334893.760652956
931769.6213566491,9334886.933092158
931769.6213566491,9334886.933092158
931769.6213566491,9334864.908343194
931769.6213566491,9334864.908343194
931769.6213566491,9334657.005286178
931769.6213566491,9334657.005286178
931769.6213566491,9334851.620030146
931769.6213566491,9334851.620030146
931769.6213566491,9334851.620030146
931769.6213566491,9332155.868424647
931769.6213566491,9332155.868424647
931769.6213566491,9332155.868424647
931769.6213566491,9332155.868424647
931769.6213566491,9332155.868424647
931769.6213566491,9332155.868424647
931769.6213566491,9332155.868424647
931769.6213566491,9332155.868424647
931769.6213566491,9332155.868424647
931769.6213566491,9332183.01696554
931769.6213566491,9332183.01696554
931769.6213566491,9335262.761114178
931769.6213566491,9336103.891564528
931769.6213566491,9333313.56825142
931769.6213566491,9333438.357919976
931769.6213566491,9333372.293299658
931769.6213566491,9333372.293299658
931769.6213566491,9332465.419083275
931769.6213566491,9335252.365343936
931769.6213566491,9335252.365343936
931769.6213566491,9335252.365343936
931769.6213566491,9335252.365343936
931769.6213566491,9332152.4913722
931769.6213566491,9332152.4913722
931769.6213566491,9332152.4913722
931769.6213566491,9332152.4913722
931769.6213566491,9332152.4913722
931769.6213566491,9332152.4913722
931769.6213566491,9332159.510089995
931769.6213566491,9332186.658630889
931769.6213566491,9332186.658630889
931769.6213566491,9332235.917178322
931769.6213566491,9332235.917178322
931769.6213566491,9332159.510089995
931769.6213566491,9332159.510089995
931769.6213566491,9332159.510089995
931769.6213566491,9332186.658630889
931769.6213566491,9332267.08511171
931769.6213566491,9332267.08511171
931769.6213566491,9332267.08511171
931769.6213566491,9332232.91785302
931769.6213566491,9333008.296100711
931769.6213566491,9333008.296100711
931769.6213566491,9333139.792069402
931769.6213566491,9332931.889012385
931769.6213566491,9332931.889012385
931769.6213566491,9332931.889012385
931769.6213566491,9332931.889012385
931769.6213566491,9332851.462531565
931769.6213566491,9332152.4913722
931769.6213566491,9332152.4913722
931769.6213566491,9332152.4913722
931769.6213566491,9332152.4913722
931769.6213566491,9332253.468913604
931769.6213566491,9332152.4913722
931769.6213566491,9332179.639913093
931769.6213566491,9332191.23135262
931769.6213566491,9332890.202511985
931769.6213566491,9332890.202511985
931769.6213566491,9333059.365588581
931769.6213566491,9332851.462531565
931769.6213566491,9332858.290092362
931769.6213566491,9332858.290092362
931769.6213566491,9332993.93424021
931769.6213566491,9332294.963080846
931769.6213566491,9332294.963080846
931769.6213566491,9332271.375302782
931769.6213566491,9332271.375302782
931769.6213566491,9332271.375302782
931769.6213566491,9332194.968214454
931769.6213566491,9332194.968214454
